Date,Time,Open,High,Low,Close,Volume,MA_50,MA_200,Volatility,Daily_Return,RSI,Cumulative_Return
2016.10.05,00:00,1268.35,1277.05,1262.05,1266.69,116982,1329.8956,1257.5005,19.81707772288521,-0.0013875202018210908,27.456538170823862,3.2978130695131407
2016.10.06,00:00,1267.7,1269.32,1249.75,1254.39,111758,1328.277,1258.4293499999999,23.874193378517905,-0.009710347440968103,25.628362289443487,3.2657901588128024
2016.10.07,00:00,1255.2,1265.28,1241.3,1256.54,119165,1326.3856,1259.40665,26.861455162039018,0.001713980500482215,24.698633806589797,3.271387659463674
2016.10.10,00:00,1257.4,1264.85,1256.55,1259.47,74373,1324.5204,1260.39995,28.84739327822434,0.0023318000222833923,25.549571819546273,3.2790158812809094
2016.10.11,00:00,1259.29,1262.15,1250.91,1252.59,98085,1322.2988,1261.29075,31.176877611985915,-0.005462615227040057,7.952366535472692,3.261103879198118
2016.10.12,00:00,1253.15,1258.82,1249.69,1255.24,99118,1320.2406,1262.1766,32.680022462646185,0.002115616442730728,8.735241144686825,3.2680031241864027
2016.10.13,00:00,1255.59,1262.23,1253.03,1257.68,109662,1318.175,1262.99995,33.85938392825774,0.0019438513750358322,10.03156441112651,3.274355636552974
2016.10.14,00:00,1258.03,1259.33,1246.03,1250.43,117249,1316.4461999999999,1263.7074499999999,35.323137381535595,-0.005764582405699437,9.436763477776822,3.2554803436604978
2016.10.17,00:00,1251.17,1257.11,1250.03,1254.92,104418,1314.8452,1264.4628,36.12049609149748,0.003590764776916666,14.476152858694661,3.2671700078104586
2016.10.18,00:00,1255.23,1264.61,1254.92,1262.52,100528,1313.2866000000001,1265.2984,36.26461672645849,0.00605616294265765,21.513482168744545,3.286956521739123
2016.10.19,00:00,1262.7,1273.23,1260.17,1269.58,95663,1311.7582,1266.1989,34.77704424353695,0.005591990621930609,26.786040562762594,3.305337151783382
2016.10.20,00:00,1269.27,1274.52,1264.67,1265.66,94397,1310.3022,1267.05895,32.809245567948885,-0.0030876352809589003,26.931202351428283,3.2951314761780717
2016.10.21,00:00,1265.7,1267.93,1261.03,1266.79,79280,1308.9064,1268.007,30.139190307132463,0.0008928148159852434,28.76984126984118,3.2980734183806226
2016.10.24,00:00,1265.89,1271.81,1260.28,1264.16,83255,1307.4056,1268.8842,26.859859950864795,-0.002076113641566346,46.709618039576625,3.2912262431658355
2016.10.25,00:00,1264.49,1276.51,1262.01,1273.87,104708,1305.9556000000002,1269.80915,23.936000693759333,0.007680989748132916,54.908394859174116,3.316506118198378
2016.10.26,00:00,1273.73,1276.37,1264.57,1266.48,50994,1304.3164,1270.70565,20.98154763247337,-0.005801219904699728,58.8597391176902,3.2972663368914272
2016.10.27,00:00,1266.51,1272.69,1264.99,1268.52,104870,1302.6434000000002,1271.5440999999998,17.25643953033971,0.0016107636914912682,58.793305930710595,3.3025774537880683
2016.10.28,00:00,1267.98,1284.07,1261.88,1275.71,120046,1301.3392,1272.41685,13.117382160246443,0.005668022577491882,61.218568665377276,3.321296537360055
2016.10.31,00:00,1277.21,1279.41,1271.11,1276.87,101082,1300.104,1273.3123,7.849377179520018,0.0009092975676288084,68.21182118211841,3.3243165842228506
2016.11.01,00:00,1276.63,1291.8,1275.59,1288.04,107918,1299.1036,1274.21415,9.558411492725467,0.008747953981219858,71.81431231710583,3.353397552720638
2016.11.02,00:00,1288.31,1307.96,1287.24,1296.69,124504,1298.5594,1275.09715,11.995287177670898,0.006715629949380464,73.9648605479791,3.3759177297578677
2016.11.03,00:00,1298.27,1306.7,1285.5,1301.84,119602,1298.167,1275.98255,14.122132685259123,0.00397165089574214,82.41896834405377,3.3893256964332124
2016.11.04,00:00,1303.98,1307.09,1294.67,1304.27,103449,1297.8154000000002,1276.9325,15.964349847511924,0.001866588828120186,81.95001942250451,3.395652173913035
2016.11.07,00:00,1292.27,1295.77,1278.09,1281.38,122663,1296.978,1277.74945,15.914485159623043,-0.017550047152813386,60.192390834414354,3.336058318146308
2016.11.08,00:00,1282.47,1290.57,1272.76,1275.54,122472,1296.2816,1278.4853,15.28175467849681,-0.004557586352214149,53.26396495071198,3.320853944285334
2016.11.09,00:00,1273.1,1337.16,1267.91,1277.11,339333,1295.6476,1279.22775,14.730920970282508,0.0012308512473149236,56.43620011242265,3.3249414215048083
2016.11.10,00:00,1278.44,1292.13,1252.18,1259.29,202991,1294.5746000000001,1279.8125,14.641730295759512,-0.013953379113780251,46.45020825444905,3.27854725331944
2016.11.11,00:00,1259.14,1265.31,1219.03,1227.24,173763,1292.6234,1280.1719,17.284802695190198,-0.025450849288090827,36.33200059232925,3.195105441291323
2016.11.14,00:00,1228.97,1231.15,1211.44,1220.09,199718,1290.489,1280.40705,20.617045547468443,-0.0058260812880936985,29.70566037735847,3.1764904972663293
2016.11.15,00:00,1221.37,1231.45,1218.77,1228.35,156186,1288.0508,1280.5987,22.67685984947434,0.006769992377611445,35.705181075204266,3.1979953137203774
2016.11.16,00:00,1228.05,1232.96,1221.39,1224.81,136210,1285.6522,1280.7789500000001,24.768666002177717,-0.0028819147637073605,33.79550678431079,3.1887789638114996
2016.11.17,00:00,1225.33,1231.33,1210.95,1216.73,151950,1283.2338,1280.87555,27.21752490779383,-0.006596941566446968,28.277843252799002,3.16774277531892
2016.11.18,00:00,1216.54,1217.63,1202.74,1208.51,139676,1280.8473999999999,1280.6745999999998,29.962184499817592,-0.006755812711119136,26.067777622181794,3.1463420984118646
2016.11.21,00:00,1207.44,1217.53,1205.47,1213.94,116054,1278.5786,1280.5536499999998,31.799796490594247,0.00449313617595215,22.971987160782035,3.1604790419161604
2016.11.22,00:00,1213.33,1220.95,1206.04,1211.85,116763,1276.4587999999999,1280.56755,33.28959235179172,-0.0017216666392080304,17.499233833895133,3.155037750585777
2016.11.23,00:00,1213.11,1214.87,1181.58,1186.87,130605,1273.7566,1280.50425,36.58726696473055,-0.0206131121838512,11.765879614233484,3.090002603488667
2016.11.24,00:00,1188.36,1190.8,1180.23,1184.03,74544,1271.149,1280.38285,39.37328463767004,-0.0023928484164229546,10.12204828867074,3.0826086956521666
2016.11.25,00:00,1184.9,1193.14,1170.11,1183.71,113243,1268.63,1280.14815,41.288004706363076,-0.00027026342237945755,11.904204696154125,3.081775579276223
2016.11.28,00:00,1185.72,1197.53,1182.91,1192.84,155438,1266.2226,1279.9759000000001,41.96818936629605,0.00771303782176358,18.550349863096983,3.105545430877368
2016.11.29,00:00,1193.28,1194.94,1180.98,1188.15,144061,1263.6884,1279.87455,41.78794545397301,-0.003931793031755948,16.953937592867746,3.0933350689924426
2016.11.30,00:00,1188.19,1194.83,1170.63,1172.62,161280,1260.4224000000002,1279.60545,41.222384092434694,-0.013070740226402533,17.247373592321026,3.0529028898724215
2016.12.01,00:00,1173.73,1176.6,1160.63,1171.29,156452,1257.0938,1279.3160500000001,39.19391183926662,-0.0011342122767818985,22.462840830790384,3.0494402499349054
2016.12.02,00:00,1172.43,1178.04,1166.6,1176.87,125907,1253.8568,1279.0344,35.16797031093084,0.004763978177906303,28.39432113577277,3.0639677167404242
2016.12.05,00:00,1185.41,1187.93,1157.04,1170.03,189670,1250.5002,1278.76795,32.85420477377014,-0.005812026816895632,20.42596348884375,3.0461598542046264
2016.12.06,00:00,1169.85,1175.24,1166.68,1169.44,119117,1247.3516,1278.42365,30.076970430284067,-0.0005042605745151363,21.055933089388333,3.0446237958864804
2016.12.07,00:00,1169.38,1180.17,1165.51,1173.5,112045,1244.3921999999998,1278.1333,25.417923763007675,0.0034717471610343775,26.41056422569018,3.055193959906267
2016.12.08,00:00,1174.18,1178.57,1169.12,1170.35,125955,1241.3912,1277.7846,21.845379350068082,-0.0026842778014487534,27.957486136783615,3.04699297058057
2016.12.09,00:00,1170.07,1171.96,1156.16,1158.35,108360,1238.2404000000001,1277.2487999999998,21.852639555150414,-0.010253343017046168,20.154622570600054,3.015751106482679
2016.12.12,00:00,1158.46,1165.72,1151.14,1161.83,120294,1235.2424,1276.76405,21.669458564410196,0.0030042733198083482,23.539991536182697,3.0248112470710673
2016.12.13,00:00,1163.08,1164.87,1154.51,1158.06,126017,1233.0346,1276.21825,20.483110089739114,-0.0032448809206165885,30.350566089210105,3.01499609476698
2016.12.14,00:00,1158.47,1165.09,1139.04,1142.94,148724,1230.5596,1275.62545,20.22211881113169,-0.013056318325475269,25.996027573314535,2.9756313460036377
2016.12.15,00:00,1142.16,1144.28,1122.62,1127.96,150441,1228.031,1275.00085,21.57061331878079,-0.013106549775141363,22.1945137157106,2.93663108565477
2016.12.16,00:00,1128.33,1141.16,1126.54,1134.65,79262,1225.5932,1274.3142,22.05720467093976,0.005931061385155534,20.253552806461514,2.9540484248893444
2016.12.19,00:00,1135.79,1142.24,1134.73,1138.47,91901,1223.1732,1273.7604,21.0193303201184,0.0033666769488387427,24.375902620177342,2.963993751627173
2016.12.20,00:00,1138.46,1139.73,1125.67,1131.73,91025,1220.756,1273.24405,19.969461019818088,-0.005920226268588569,26.806579693703895,2.9464462379588574
2016.12.21,00:00,1132.56,1137.03,1129.25,1131.59,80712,1218.283,1272.7398,20.55424619342498,-0.00012370441713138725,27.173413063477383,2.9460817495443816
2016.12.22,00:00,1131.34,1134.03,1127.37,1128.2,72957,1215.6933999999999,1272.0706,21.175279007692087,-0.0029957846923354126,21.29291022767488,2.937255922936728
2016.12.23,00:00,1128.3,1135.72,1126.77,1133.39,38802,1213.3526,1271.44895,21.090184571599337,0.004600248182946354,27.959576515880713,2.950768029159066
2016.12.27,00:00,1134.39,1150.69,1131.58,1138.86,58082,1211.0314,1270.86805,19.612299148638872,0.004826229276771343,32.62499999999986,2.965009112210354
2016.12.28,00:00,1139.11,1144.41,1136.45,1141.55,67686,1208.612,1270.3586,18.035622762245062,0.0023620111339410776,31.559505944822746,2.9720124967456316
2016.12.29,00:00,1142.37,1159.4,1141.65,1157.83,77501,1206.377,1269.9077499999999,17.420423728936537,0.014261311374885066,43.72493985565357,3.0143972923717706
2016.12.30,00:00,1157.87,1163.15,1146.41,1151.32,73464,1204.0901999999999,1269.5637,16.746122379159857,-0.005622587081004937,46.27134825501221,2.9974485810986646
2017.01.03,00:00,1151.67,1164.35,1145.95,1159.09,133304,1201.9362,1269.27355,15.673591970703871,0.006748775318764499,48.60998376623376,3.017677688102049
2017.01.04,00:00,1158.75,1167.83,1156.07,1162.64,130369,1199.9058,1268.9800500000001,15.231530273568666,0.003062747500194307,52.32865568436046,3.026920072897676
2017.01.05,00:00,1163.1,1184.94,1162.87,1180.3,155316,1198.0343999999998,1268.67795,16.178201212577363,0.015189568568086287,68.51704996034891,3.072897682895072
2017.01.06,00:00,1179.64,1182.92,1170.84,1172.59,125240,1196.1566,1268.4186,16.107180321077053,-0.006532237566720389,73.83826514261293,3.0528247852121764
2017.01.09,00:00,1172.87,1186.08,1172.38,1181.01,126697,1194.4063999999998,1268.16145,16.999547238580956,0.00718068549109252,74.3129851059366,3.074746159854197
2017.01.10,00:00,1181.87,1190.53,1180.11,1187.41,113957,1192.6404,1267.9877000000001,18.918760919727298,0.005419090439539032,74.98978758169935,3.0914084873730725
2017.01.11,00:00,1187.53,1198.17,1177.11,1191.44,155211,1190.9318,1267.86715,20.863634006287835,0.003393941435561487,81.35700031509296,3.1019005467326144
2017.01.12,00:00,1192.25,1206.88,1191.87,1195.38,143183,1189.0786,1267.6917,22.9471142263413,0.003306922715369698,82.2139177860823,3.112158292111422
2017.01.13,00:00,1194.36,1201.18,1187.86,1197.33,124284,1187.0914,1267.5682,24.673304367717414,0.0016312804296541028,85.42584810904988,3.117235095027329
2017.01.16,00:00,1198.74,1208.48,1198.07,1202.5,77904,1185.1046000000001,1267.3777,25.644698723762733,0.004317940751505489,85.42286007175804,3.1306951314761706
2017.01.17,00:00,1202.95,1218.77,1202.77,1216.56,141768,1183.3504,1267.25805,27.696445805629047,0.011692307692307669,86.60260033917467,3.1673001822441997
2017.01.18,00:00,1216.48,1217.41,1202.26,1203.59,115042,1181.7946000000002,1266.98845,28.2408441567388,-0.010661208653909404,76.64490637347532,3.133532934131729
2017.01.19,00:00,1204.57,1206.41,1195.79,1204.73,155941,1180.3784,1266.73505,27.99344593877867,0.0009471663938718233,73.15363349131121,3.136500911221029
2017.01.20,00:00,1204.6,1214.87,1198.53,1209.94,146135,1179.035,1266.56895,27.539104082835212,0.0043246204543756495,79.31586317263451,3.1500650872168636
2017.01.23,00:00,1210.98,1219.39,1209.19,1217.8,140358,1178.2051999999999,1266.5263,26.665097649035783,0.0064961898937137,79.33446587388825,3.170528508200982
2017.01.24,00:00,1219.0,1219.4,1206.52,1208.67,100602,1177.8338,1266.401,24.958962971899012,-0.007497125964854523,71.78419309039282,3.1467586565998373
2017.01.25,00:00,1209.31,1209.73,1193.22,1199.6,108302,1177.424,1266.23615,22.77353020275497,-0.007504116094550373,59.94230372965172,3.1231450143191806
2017.01.26,00:00,1200.67,1202.52,1184.31,1188.38,119209,1176.6245999999999,1265.927,20.09791177293408,-0.009353117705901748,57.850253554738096,3.093933871387653
2017.01.27,00:00,1189.02,1191.59,1180.48,1191.49,124536,1175.9582,1265.66595,18.67348000580996,0.0026170080277352348,55.5007348309889,3.1020307211663565
2017.01.30,00:00,1192.87,1199.33,1188.2,1195.2,141904,1175.5276,1265.3980999999999,16.16424966109897,0.003113748331920574,54.207626660905255,3.1116896641499547
2017.01.31,00:00,1195.28,1215.23,1193.65,1210.36,164411,1175.5646000000002,1265.28625,14.428516501086808,0.012684069611780258,59.122468659594944,3.15115855246029
2017.02.01,00:00,1210.48,1213.14,1198.1,1209.7,165205,1175.4798,1265.14725,12.426674153907994,-0.0005452923097258866,57.130053774148585,3.1494402499349063
2017.02.02,00:00,1208.91,1225.21,1208.26,1215.74,174513,1175.5576,1265.00755,12.265774333530459,0.004992973464495343,58.807769591426734,3.165165321530845
2017.02.03,00:00,1214.92,1221.31,1207.0,1219.95,142665,1176.2192,1264.8773999999999,11.229256853184248,0.003462911477783104,58.42588121680354,3.1761260088518553
2017.02.06,00:00,1222.26,1235.55,1219.11,1235.45,148425,1177.2476,1264.7232000000001,12.331078366684729,0.012705438747489639,58.99609486617781,3.216480083311631
2017.02.07,00:00,1234.33,1235.71,1227.68,1233.49,139312,1178.2432000000001,1264.4222499999998,13.138004935504009,-0.0015864664697073927,65.90763992338807,3.2113772455089755
2017.02.08,00:00,1233.76,1244.64,1229.99,1241.68,143583,1179.22,1264.17445,14.648957246923029,0.0066396971195550325,68.28664753043661,3.232699817755786
2017.02.09,00:00,1240.85,1244.44,1225.4,1227.53,131164,1180.0076000000001,1263.88045,14.738119738358225,-0.011395850782810468,57.997635718832406,3.1958604530070223
2017.02.10,00:00,1228.48,1237.04,1221.57,1233.68,135270,1181.2288,1263.6503,15.13666778323701,0.00501006085390987,57.334195455385256,3.2118719083571916
2017.02.13,00:00,1230.76,1232.22,1219.26,1225.2,108468,1182.307,1263.38585,15.13512857042342,-0.006873743596394588,57.680512963479224,3.189794324394682
2017.02.14,00:00,1225.23,1234.42,1221.84,1228.57,119784,1183.341,1263.0847,15.458591164482542,0.002750571335292218,64.21352173486416,3.1985680812288395
2017.02.15,00:00,1228.39,1233.16,1216.64,1232.81,98959,1184.5965999999999,1262.9333,15.698673854521044,0.003451166803682293,73.40145370272828,3.2096068732100944
2017.02.16,00:00,1233.43,1242.3,1231.99,1239.01,113850,1185.988,1262.7975999999999,16.209212739449562,0.005029161022379824,74.23995103040195,3.225748502994005
2017.02.17,00:00,1238.66,1243.71,1234.24,1234.83,99356,1187.2146,1262.5861499999999,16.493642188211144,-0.0033736612295300894,70.11879378617112,3.2148659203332395
2017.02.20,00:00,1235.66,1238.89,1232.7,1237.42,53883,1188.5559999999998,1262.45615,16.966593988780147,0.002097454710365154,65.74720670391066,3.221608956001035
2017.02.21,00:00,1237.07,1238.75,1226.04,1235.75,86656,1190.104,1262.2684,17.05833045452881,-0.0013495821952126397,64.98331991257322,3.2172611299140783
2017.02.22,00:00,1235.82,1240.54,1231.14,1237.45,105695,1191.6163999999999,1262.08755,16.558990394825152,0.0013756827837345664,63.14323768010647,3.2216870606612797
2017.02.23,00:00,1236.83,1251.03,1235.69,1249.19,100487,1193.4389999999999,1261.9371999999998,15.267842194113246,0.009487252010182301,66.22281402574336,3.2522520177037166
2017.02.24,00:00,1249.35,1260.05,1247.68,1256.98,81651,1195.7197999999999,1261.9327,14.305769713876398,0.0062360409545385576,63.06273510496289,3.2725331944805975
2017.02.27,00:00,1256.22,1263.79,1250.91,1252.7,89506,1198.2146,1261.9252000000001,12.622955061113698,-0.0034049865550764835,61.33600849758051,3.2613902629523497
2017.02.28,00:00,1252.56,1258.32,1247.58,1248.0,82704,1200.4816,1261.90565,11.873190621207709,-0.0037518959048455924,53.889709502707966,3.2491538661806754
2017.03.01,00:00,1248.5,1250.57,1236.86,1249.23,134415,1202.6968000000002,1261.9068,10.71644928436582,0.0009855769230768807,65.88114754098355,3.252356157250709
2017.03.02,00:00,1248.49,1248.92,1230.93,1234.17,86241,1204.7456,1261.94415,9.54458538986311,-0.012055426142503767,50.317234235400754,3.2131476178078557
2017.03.03,00:00,1234.2,1236.21,1222.84,1234.42,96754,1206.8022,1261.9946,8.637210563429779,0.00020256528679185593,56.68115942028985,3.2137984899765617
2017.03.06,00:00,1233.17,1236.76,1224.81,1225.18,78325,1208.7418,1262.0224,9.112649089166332,-0.007485296738549252,47.73607586483247,3.1897422546211858
2017.03.07,00:00,1225.58,1227.12,1214.12,1215.72,71979,1210.3884,1262.0428,10.34464285467127,-0.00772131441910584,39.330752902984244,3.165113251757348
2017.03.08,00:00,1215.85,1218.49,1206.59,1207.75,74632,1211.7662,1262.04455,12.156198970988969,-0.0065557858717467665,30.906425604691023,3.144363447018999
2017.03.09,00:00,1208.26,1208.92,1199.17,1200.24,95199,1212.94,1261.97035,14.39693845382832,-0.006218174291036993,29.698321399225378,3.124811247071069
2017.03.10,00:00,1200.8,1206.25,1194.91,1204.43,100924,1213.872,1261.92965,15.835830084807473,0.0034909684729720336,30.994354188270577,3.135719864618583
2017.03.13,00:00,1206.11,1211.11,1202.39,1203.7,66023,1214.9196000000002,1261.893,17.038179688759822,-0.000606095829562503,31.33372160745492,3.1338193178859615
2017.03.14,00:00,1202.07,1207.53,1197.23,1198.47,74402,1215.7072,1261.6628,18.560587523344307,-0.004344936445958347,28.194226896397424,3.1202030721166305
2017.03.15,00:00,1199.11,1221.97,1197.47,1218.59,86424,1216.8262,1261.5313,18.713868000162627,0.016788071457775278,34.34942716857603,3.1725852642540944
2017.03.16,00:00,1218.88,1233.67,1218.54,1226.01,80643,1217.7404000000001,1261.4399,18.579073195147974,0.006089004505206885,34.10001026799466,3.1919031502212905
2017.03.17,00:00,1226.43,1231.6,1224.42,1229.25,64890,1218.8736,1261.2769500000002,18.521001415210886,0.0026427190642817067,37.83082511676181,3.200338453527721
2017.03.20,00:00,1230.53,1235.45,1229.29,1234.12,56183,1219.9358,1261.10095,18.44940503251587,0.003961765304047127,42.80978035640276,3.213017443374115
2017.03.21,00:00,1234.42,1247.53,1226.82,1244.85,81053,1221.0846000000001,1260.95485,18.758466684929587,0.008694454348037395,47.93435200905484,3.240952876854979
2017.03.22,00:00,1245.36,1251.23,1243.89,1248.78,90917,1222.2314,1260.7794000000001,19.207960219416016,0.0031570068682973407,57.69838760670243,3.251184587347038
2017.03.23,00:00,1247.43,1253.22,1242.71,1245.37,85149,1223.2312,1260.5769,19.015589338643448,-0.0027306651291660877,55.58388577256491,3.2423066909658873
2017.03.24,00:00,1244.78,1251.77,1240.92,1245.57,74402,1224.196,1260.3472,18.285898471115047,0.00016059484329966622,61.45376923941121,3.2428273887008525
2017.03.27,00:00,1248.09,1260.97,1248.04,1254.09,81982,1225.2278,1260.2239,18.38577628154098,0.006840241816999493,71.78380833427946,3.2650091122103553
2017.03.28,00:00,1253.61,1258.33,1247.61,1251.47,79818,1225.9260000000002,1259.9885000000002,18.595673372026248,-0.0020891642545589617,76.42649903288202,3.258187971882316
2017.03.29,00:00,1250.94,1254.57,1247.25,1253.07,77876,1226.9156,1259.8051,18.838448331205726,0.0012784964881298322,84.39005337846632,3.2623535537620345
2017.03.30,00:00,1252.74,1253.74,1242.32,1243.43,68366,1227.6896000000002,1259.6863500000002,19.090453242424445,-0.007693105732321293,73.70532458059817,3.237255922936729
2017.03.31,00:00,1243.57,1250.5,1239.61,1248.96,70404,1228.47,1259.60085,19.56952487794646,0.004447375405129295,75.99356765449123,3.251653215308507
2017.04.03,00:00,1247.94,1253.62,1244.41,1252.8,64214,1229.17,1259.58505,20.18004232302543,0.003074558032282848,81.70888292284357,3.261650611819832
2017.04.04,00:00,1254.15,1261.22,1253.95,1255.98,65265,1230.1162,1259.2866000000001,20.545294319756593,0.002538314176245171,77.20064018623614,3.2699297058057732
2017.04.05,00:00,1255.73,1257.24,1243.65,1255.21,85874,1231.2284,1258.93825,20.170695908229728,-0.0006130670870555521,73.51804123711355,3.2679250195261584
2017.04.06,00:00,1255.76,1258.82,1249.72,1251.77,74106,1232.4962,1258.63705,18.632652550129993,-0.0027405772739222956,68.07964033397565,3.258969018484763
2017.04.07,00:00,1251.71,1270.83,1250.52,1254.3,127140,1233.7523999999999,1258.31555,17.139075537041162,0.00202113806849491,66.8335001668336,3.2655558448320683
2017.04.10,00:00,1254.6,1257.01,1247.08,1254.63,74464,1234.941,1257.9808,14.986740595788868,0.00026309495336063193,59.870811465482646,3.266414996094761
2017.04.11,00:00,1255.08,1275.06,1253.0,1273.93,90396,1236.2124000000001,1257.63905,12.366699300145449,0.015383021289145038,69.37297796949633,3.3166623275188694
2017.04.12,00:00,1273.74,1286.62,1271.82,1286.55,92969,1237.7494,1257.31765,13.41072002467543,0.00990635278233487,77.77927684835419,3.3495183545951512
2017.04.13,00:00,1285.1,1288.54,1281.78,1287.44,81149,1239.1834,1256.9747,14.495665513714952,0.0006917725700517074,77.98422670765959,3.351835459515745
2017.04.17,00:00,1291.28,1295.45,1281.31,1284.84,66665,1240.4812,1256.5804999999998,14.908943130365161,-0.0020195115888896886,72.3181884163159,3.3450663889612016
2017.04.18,00:00,1284.47,1292.24,1278.9,1289.8,83455,1241.5682000000002,1256.2281,15.714694296849048,0.0038604028517170708,76.90579811877012,3.3579796927883305
2017.04.19,00:00,1289.49,1290.61,1273.98,1279.14,78687,1242.4812,1255.7991499999998,15.9422465151148,-0.008264847263141473,66.23489849296311,3.3302265035147043
2017.04.20,00:00,1279.44,1283.36,1276.58,1281.43,80568,1243.2762,1255.43345,16.308014142270252,0.0017902653345216457,76.04880723882641,3.336188492580052
2017.04.21,00:00,1281.47,1288.18,1278.42,1284.29,85988,1244.4114,1255.1915,16.478950369016065,0.0022318815698085803,75.13875053365587,3.343634470190049
2017.04.24,00:00,1268.39,1277.34,1265.4,1275.39,90180,1245.2456,1254.8560499999999,16.02501741525538,-0.006929899010348017,64.99402628434898,3.3204634209841135
2017.04.25,00:00,1275.49,1278.05,1261.56,1263.32,76278,1246.008,1254.5,15.797506757023006,-0.009463771865860782,54.357634766088765,3.2890393126789843
2017.04.26,00:00,1263.39,1270.54,1260.0,1269.2,83165,1246.8206,1254.15455,15.409026541242572,0.004654402684988845,57.83051606403223,3.304347826086951
2017.04.27,00:00,1268.83,1269.49,1261.12,1264.23,74163,1247.449,1253.83385,15.065836081793048,-0.003915852505515294,56.856702619414484,3.2914084873730745
2017.04.28,00:00,1263.98,1268.46,1262.95,1267.99,61003,1248.0286,1253.51415,13.93030887182749,0.002974142363335819,57.43294603105659,3.301197604790414
2017.05.01,00:00,1268.56,1271.15,1254.15,1256.87,53720,1248.4694,1253.2218,13.433019598276312,-0.008769785250672402,51.08864696734049,3.272246810726368
2017.05.02,00:00,1255.78,1257.7,1251.92,1256.75,59440,1248.856,1252.84995,13.202308849164565,-9.547526792741401e-05,39.73715651135002,3.271934392085389
2017.05.03,00:00,1256.23,1256.87,1235.81,1238.55,70561,1248.912,1252.43075,14.648466158298973,-0.014481798289238124,23.118279569892536,3.2245508982035873
2017.05.04,00:00,1237.87,1241.22,1225.68,1227.46,76896,1248.7122,1251.98925,17.109171563237595,-0.00895401881232083,19.853236831523915,3.1956782087997864
2017.05.05,00:00,1228.61,1235.51,1226.01,1227.56,83379,1248.2796,1251.52605,19.02226293337911,8.14690499078008e-05,20.46813776036292,3.1959385576672683
2017.05.08,00:00,1224.98,1236.5,1224.98,1226.21,68262,1247.6642,1250.9597999999999,20.891063287073205,-0.0010997425787740989,15.947306415336755,3.1924238479562557
2017.05.09,00:00,1226.4,1228.54,1214.23,1221.26,68323,1247.0354,1250.3895,22.97311620479966,-0.004036828928160818,16.98608259183196,3.1795365790158754
2017.05.10,00:00,1220.91,1225.58,1217.51,1218.99,63870,1246.4552,1249.7289,24.82163111717505,-0.0018587360594795044,14.37699680511173,3.1736266597240244
2017.05.11,00:00,1219.1,1227.65,1216.92,1224.83,63868,1245.9672,1249.0894,25.22799507546384,0.004790851442587618,17.192672699183333,3.188831033584998
2017.05.12,00:00,1225.34,1231.69,1224.36,1228.48,60293,1245.8534,1248.4134499999998,24.961326397601894,0.00298000538850296,22.52547733395805,3.1983337672481067
2017.05.15,00:00,1229.93,1237.27,1226.9,1230.08,59349,1245.7666,1247.7730999999999,24.436279386691613,0.0013024225058608785,27.810413885180196,3.2024993491278253
2017.05.16,00:00,1231.09,1239.05,1230.23,1236.95,60443,1246.002,1247.15305,22.896024913582423,0.005585002601457001,28.752141257082585,3.2203853163238687
2017.05.17,00:00,1236.57,1261.12,1236.39,1260.41,101591,1246.8958,1246.77075,21.960069713991878,0.01896600509317281,47.97626615808438,3.281463160635246
2017.05.18,00:00,1259.85,1265.0,1245.96,1246.56,122842,1247.672,1246.3287,20.50318740307179,-0.01098848787299378,39.74346702402601,3.24540484248893
2017.05.19,00:00,1246.43,1256.33,1246.43,1255.33,75658,1248.7738,1245.9031,18.612113175117194,0.007035361314337019,49.24598511555035,3.2682374381671386
2017.05.22,00:00,1255.04,1262.48,1251.74,1260.09,60685,1249.8870000000002,1245.47355,17.575069783531415,0.0037918316299299093,51.56425627575867,3.280630044259302
2017.05.23,00:00,1260.32,1263.72,1249.92,1251.33,79338,1250.8396,1245.0379,17.08092172883311,-0.006951884389210239,56.5659679408138,3.2578234834678415
2017.05.24,00:00,1251.49,1258.87,1247.85,1258.33,74541,1252.0367999999999,1244.6466500000001,16.37711050284238,0.005594047932999224,66.55582966856156,3.276047904191611
2017.05.25,00:00,1258.01,1259.58,1253.77,1255.69,72024,1252.7788,1244.2291,15.896335029486421,-0.0020980188026986646,64.68622741986013,3.2691746940900757
2017.05.26,00:00,1255.56,1269.39,1253.12,1266.94,71672,1253.5973999999999,1243.83195,15.809165987229758,0.008959217641296924,69.27226270464654,3.298463941681849
2017.05.29,00:00,1267.29,1269.1,1264.94,1266.5,28242,1254.3424,1243.42225,16.40733452810198,-0.00034729347877571204,72.36061684460259,3.297318406664926
2017.05.30,00:00,1266.75,1270.41,1259.31,1263.1,58105,1254.922,1242.9769000000001,16.74707008942778,-0.0026845637583893245,71.56124743376665,3.288466545170523
2017.05.31,00:00,1262.52,1274.08,1259.51,1268.7,61766,1255.399,1242.6158,17.63674304582405,0.0044335365370913316,71.49436550710433,3.3030460817495393
2017.06.01,00:00,1268.67,1270.24,1261.45,1265.62,60651,1255.7358,1242.25075,17.73282136845354,-0.0024276818790889276,68.29917225068965,3.29502733663108
2017.06.02,00:00,1265.68,1279.4,1258.93,1278.56,70249,1256.3996,1241.95325,18.49406749833199,0.01022423792291538,71.48555220705538,3.3287164800833065
2017.06.05,00:00,1279.53,1283.34,1277.7,1279.43,49310,1257.0768,1241.7309,18.83793398553557,0.0006804530096360395,69.88391686949998,3.330981515230404
